Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
4614,2080.jpg,512,512,Car,319,459,370,475
3741,1727.jpg,512,512,speed_sign,296,123,361,255
1692,0912.jpg,512,512,Bus,40,6,416,450
3904,1800.jpg,512,512,Person,181,200,254,510
1415,0787.jpg,512,512,Bus,206,169,273,270
3107,1448.jpg,512,512,Person,359,292,424,418
3929,1812.jpg,512,512,speed_sign,125,268,227,330
3885,1793.jpg,512,512,Car,366,213,428,270
5119,2183.jpg,512,512,Traffic_sign,182,372,214,430
3881,1792.jpg,512,512,speed_sign,348,11,479,177
5616,2341.jpg,512,512,Car,211,310,220,324
1549,0859.jpg,512,512,Car,274,239,298,280
2865,1365.jpg,512,512,Car,160,319,256,367
5098,2171.jpg,512,512,Traffic_sign,212,138,362,239
3790,1753.jpg,512,512,Car,56,269,112,299
2129,1110.jpg,512,512,Person,288,163,384,512
1473,0807.jpg,512,512,Bus,216,210,270,293
3154,1460.jpg,512,512,Person,454,26,482,110
4424,2039.jpg,512,512,Traffic_sign,104,65,398,469
5598,2335.jpg,512,512,Car,203,293,280,393
1341,0747.jpg,512,512,Car,167,244,208,274
1183,0666.jpg,512,512,Car,35,231,87,293
1947,1037.jpg,512,512,Bus,0,0,512,511
4059,1871.jpg,512,512,Car,0,306,105,356
1424,0792.jpg,512,512,Bus,224,222,284,305
5550,2322.jpg,512,512,speed_sign,378,240,395,269
1924,1026.jpg,512,512,Bus,24,59,502,458
2562,1256.jpg,512,512,Car,417,89,448,117
112,0043.jpg,512,512,Person,416,224,463,399
2053,1089.jpg,512,512,Bus,0,178,8,250
5524,2315.jpg,512,512,speed_sign,439,269,465,312
1233,0684.jpg,512,512,Car,320,262,390,301
4502,2068.jpg,512,512,speed_sign,272,205,280,218
565,0364.jpg,512,512,Bus,193,166,303,342
4383,2016.jpg,512,512,Traffic_sign,184,360,234,446
3109,1449.jpg,512,512,Car,257,375,290,400
5321,2249.jpg,512,512,Traffic_sign,459,177,498,239
6059,2493.jpg,512,512,speed_sign,295,285,304,300
3345,1530.jpg,512,512,Car,413,310,450,332
5354,2260.jpg,512,512,Traffic_sign,132,329,186,355
1481,0810.jpg,512,512,Bus,239,228,285,298
5076,2165.jpg,512,512,Person,176,259,200,340
658,0411.jpg,512,512,Bus,207,183,253,266
3621,1665.jpg,512,512,speed_sign,118,246,225,350
2542,1252.jpg,512,512,Car,49,213,88,233
524,0340.jpg,512,512,Person,338,243,394,433
4411,2030.jpg,512,512,Person,207,212,214,235
3963,1826.jpg,512,512,Car,105,310,442,420
3133,1453.jpg,512,512,Car,331,0,512,70
1191,0670.jpg,512,512,Car,137,234,158,263
992,0560.jpg,512,512,Bus,181,209,228,278
901,0523.jpg,512,512,Car,345,217,512,393
3623,1667.jpg,512,512,speed_sign,134,312,241,512
3814,1765.jpg,512,512,speed_sign,296,30,389,194
5672,2360.jpg,512,512,Car,320,298,340,332
673,0420.jpg,512,512,Traffic_sign,111,170,144,209
3768,1743.jpg,512,512,Car,10,296,136,399
1824,0972.jpg,512,512,Bus,457,148,512,342
77,0027.jpg,512,512,Car,258,268,351,390
1211,0676.jpg,512,512,Person,145,251,168,360
4229,1948.jpg,512,512,speed_sign,464,258,489,292
850,0514.jpg,512,512,Car,299,211,325,251
50,0019.jpg,512,512,Person,290,259,298,301
3245,1497.jpg,512,512,Car,0,125,130,221
564,0364.jpg,512,512,Bus,300,217,360,309
4503,2068.jpg,512,512,speed_sign,272,218,280,231
3846,1779.jpg,512,512,speed_sign,189,357,249,427
64,0022.jpg,512,512,Person,241,264,266,389
2618,1280.jpg,512,512,Car,0,275,176,511
2760,1332.jpg,512,512,Car,70,246,110,293
5494,2308.jpg,512,512,Car,283,287,372,360
1903,1012.jpg,512,512,Bus,222,208,372,404
1099,0613.jpg,512,512,Traffic_sign,231,247,243,269
560,0362.jpg,512,512,Bus,285,206,307,249
3015,1419.jpg,512,512,Car,68,332,459,463
1331,0743.jpg,512,512,Car,252,214,266,234
6105,2536.jpg,512,512,speed_sign,410,290,439,337
3452,1578.jpg,512,512,speed_sign,347,3,436,175
5676,2361.jpg,512,512,Car,159,301,222,396
2149,1121.jpg,512,512,Car,0,235,68,356
6135,2558.jpg,512,512,speed_sign,404,246,413,264
2230,1151.jpg,512,512,Car,266,345,272,348
762,0484.jpg,512,512,Bus,163,205,215,287
3085,1440.jpg,512,512,Car,0,0,146,179
2788,1342.jpg,512,512,Car,341,374,490,489
2181,1133.jpg,512,512,Car,140,320,202,361
1401,0774.jpg,512,512,Bus,237,183,358,367
406,0241.jpg,512,512,Car,272,214,347,298
2386,1194.jpg,512,512,Car,432,331,504,398
4698,2097.jpg,512,512,Person,119,262,132,311
469,0298.jpg,512,512,Bus,308,121,412,282
1111,0619.jpg,512,512,Person,409,306,431,364
5897,2433.jpg,512,512,Car,251,375,276,410
1104,0616.jpg,512,512,Person,345,293,368,395
5912,2437.jpg,512,512,Car,316,357,381,436
1214,0676.jpg,512,512,Person,353,244,375,333
5899,2434.jpg,512,512,speed_sign,158,318,173,343
533,0348.jpg,512,512,Bus,274,171,375,319
5410,2280.jpg,512,512,speed_sign,268,217,291,257
2731,1322.jpg,512,512,Car,470,450,510,505
1423,0791.jpg,512,512,Bus,212,182,264,266
3478,1593.jpg,512,512,speed_sign,198,44,299,193
2888,1368.jpg,512,512,Person,16,1,228,495
520,0338.jpg,512,512,Bus,84,160,134,243
4774,2105.jpg,512,512,Traffic_light,457,240,462,257
442,0274.jpg,512,512,Car,333,243,372,318
4994,2142.jpg,512,512,Person,278,231,302,296
2855,1360.jpg,512,512,Car,334,157,382,192
271,0142.jpg,512,512,Bus,336,65,512,393
5557,2323.jpg,512,512,Traffic_light,259,175,267,207
2828,1355.jpg,512,512,Car,250,0,512,362
212,0106.jpg,512,512,Traffic_sign,102,235,126,269
2568,1259.jpg,512,512,Car,44,139,426,298
2870,1366.jpg,512,512,Car,159,360,250,458
2716,1315.jpg,512,512,Car,375,276,450,338
535,0350.jpg,512,512,Person,330,255,398,383
3142,1457.jpg,512,512,Car,215,209,366,304
3519,1611.jpg,512,512,speed_sign,312,6,500,332
4633,2087.jpg,512,512,Traffic_light,90,243,104,257
6084,2518.jpg,512,512,speed_sign,333,316,342,329
195,0094.jpg,512,512,Traffic_sign,136,226,167,263
5044,2154.jpg,512,512,Person,300,257,316,359
376,0217.jpg,512,512,Bus,269,230,298,275
2897,1374.jpg,512,512,Car,0,446,84,511
2784,1341.jpg,512,512,Car,234,23,279,62
486,0312.jpg,512,512,Car,280,269,311,302
2440,1217.jpg,512,512,Person,5,330,70,502
4220,1944.jpg,512,512,Car,246,336,329,439
4756,2103.jpg,512,512,Car,146,363,194,400
1714,0923.jpg,512,512,Bus,26,67,404,420
5476,2303.jpg,512,512,Traffic_sign,298,285,308,300
1738,0933.jpg,512,512,Person,74,339,130,507
1718,0926.jpg,512,512,Bus,74,85,492,397
2417,1208.jpg,512,512,Car,122,116,254,251
1638,0897.jpg,512,512,Bus,5,95,511,216
5189,2201.jpg,512,512,Traffic_sign,184,136,226,169
3446,1574.jpg,512,512,speed_sign,413,219,444,262
5778,2395.jpg,512,512,speed_sign,68,249,82,276
2262,1164.jpg,512,512,Car,0,250,456,378
4711,2099.jpg,512,512,Traffic_sign,97,231,122,270
5729,2377.jpg,512,512,Traffic_sign,358,227,395,275
4525,2070.jpg,512,512,Traffic_light,354,297,365,339
3959,1823.jpg,512,512,speed_sign,325,61,413,170
3174,1471.jpg,512,512,Car,14,247,206,369
3468,1587.jpg,512,512,speed_sign,337,42,449,210
157,0069.jpg,512,512,Car,247,212,286,255
1905,1014.jpg,512,512,Bus,0,215,69,313
4621,2084.jpg,512,512,Traffic_light,124,127,140,175
4867,2120.jpg,512,512,Traffic_light,154,153,171,176
289,0151.jpg,512,512,Traffic_sign,7,169,36,205
2735,1323.jpg,512,512,Car,5,242,60,265
39,0017.jpg,512,512,Person,306,262,322,302
1390,0763.jpg,512,512,Car,294,239,329,293
1920,1022.jpg,512,512,Bus,28,81,417,455
5451,2295.jpg,512,512,Car,144,328,213,374
5175,2198.jpg,512,512,Car,262,301,278,317
6133,2556.jpg,512,512,speed_sign,293,213,311,244
5028,2148.jpg,512,512,Traffic_sign,33,254,66,307
614,0388.jpg,512,512,Bus,347,84,512,344
1665,0904.jpg,512,512,Person,152,249,187,315
2124,1108.jpg,512,512,Bus,2,296,132,389
5607,2338.jpg,512,512,Car,194,308,212,331
3401,1549.jpg,512,512,Car,288,194,330,233
3941,1815.jpg,512,512,speed_sign,251,88,300,294
873,0518.jpg,512,512,Car,170,241,206,279
5959,2451.jpg,512,512,Car,207,381,231,409
217,0109.jpg,512,512,Traffic_sign,89,247,116,283
404,0239.jpg,512,512,Car,226,212,250,238
4898,2125.jpg,512,512,Car,325,351,366,411
2201,1139.jpg,512,512,Person,278,263,332,427
5177,2198.jpg,512,512,Car,328,301,348,319
3394,1546.jpg,512,512,Car,224,353,241,383
5801,2402.jpg,512,512,speed_sign,451,257,470,289
4030,1857.jpg,512,512,Car,227,312,408,476
1293,0714.jpg,512,512,Car,303,238,353,308
660,0412.jpg,512,512,Bus,222,200,271,281
5570,2326.jpg,512,512,Car,4,309,58,374
8,0004.jpg,512,512,Bus,269,241,289,268
3909,1804.jpg,512,512,speed_sign,88,102,126,155
5475,2303.jpg,512,512,speed_sign,297,300,308,318
2679,1298.jpg,512,512,Car,108,225,423,458
1772,0949.jpg,512,512,Bus,138,48,428,424
3897,1798.jpg,512,512,speed_sign,248,37,442,417
2570,1260.jpg,512,512,Car,94,257,468,423
1913,1018.jpg,512,512,Bus,360,70,512,265
3378,1542.jpg,512,512,speed_sign,219,188,236,214
2884,1367.jpg,512,512,Car,499,216,512,251
3920,1808.jpg,512,512,Car,227,402,299,475
626,0397.jpg,512,512,Bus,195,185,242,281
2878,1367.jpg,512,512,Car,268,219,288,239
5067,2162.jpg,512,512,Traffic_sign,150,128,491,511
2797,1346.jpg,512,512,Car,349,322,377,350
5638,2347.jpg,512,512,speed_sign,286,236,297,257
2984,1405.jpg,512,512,Car,0,235,71,270
4070,1875.jpg,512,512,Car,243,290,295,349
6137,2559.jpg,512,512,speed_sign,114,235,130,262
4530,2071.jpg,512,512,Traffic_light,284,173,292,196
3465,1585.jpg,512,512,speed_sign,187,151,236,216
860,0516.jpg,512,512,Traffic_light,416,201,427,224
115,0044.jpg,512,512,Bus,280,174,332,254
1103,0615.jpg,512,512,Person,298,275,306,306
273,0142.jpg,512,512,Bus,282,230,304,270
5285,2238.jpg,512,512,Traffic_sign,112,54,310,92
4005,1846.jpg,512,512,Car,377,310,512,475
2398,1199.jpg,512,512,Car,112,105,506,329
1350,0752.jpg,512,512,Car,4,219,80,304
6112,2540.jpg,512,512,speed_sign,114,353,131,381
3826,1771.jpg,512,512,speed_sign,51,316,160,437
2737,1323.jpg,512,512,Car,399,232,511,388
666,0415.jpg,512,512,Bus,210,168,266,257
2846,1359.jpg,512,512,Car,128,187,158,217
6158,2574.jpg,512,512,speed_sign,147,339,157,355
1196,0671.jpg,512,512,Person,366,216,383,275
1676,0908.jpg,512,512,Bus,0,90,292,329
2627,1282.jpg,512,512,Car,144,344,154,359
4119,1897.jpg,512,512,speed_sign,366,176,397,248
4228,1948.jpg,512,512,speed_sign,54,184,91,237
4083,1882.jpg,512,512,Car,305,414,333,428
4285,1967.jpg,512,512,Car,12,281,94,384
2217,1146.jpg,512,512,Car,340,406,512,508
2474,1231.jpg,512,512,Car,43,293,71,316
4046,1867.jpg,512,512,speed_sign,168,282,262,462
5957,2451.jpg,512,512,speed_sign,299,339,308,355
3263,1506.jpg,512,512,Car,332,304,480,427
3368,1538.jpg,512,512,Car,270,96,434,140
3525,1614.jpg,512,512,Car,218,414,304,466
2140,1116.jpg,512,512,Bus,50,98,448,388
3226,1490.jpg,512,512,Car,0,49,138,239
186,0088.jpg,512,512,Car,285,288,512,512
5562,2324.jpg,512,512,Traffic_light,162,180,178,218
3747,1731.jpg,512,512,speed_sign,79,166,121,219
3158,1462.jpg,512,512,Car,496,236,506,278
2019,1074.jpg,512,512,Bus,0,0,511,511
7,0004.jpg,512,512,Car,262,248,283,275
4536,2071.jpg,512,512,Person,309,200,366,436
3130,1453.jpg,512,512,Car,124,0,171,45
3207,1481.jpg,512,512,Car,214,409,226,430
5719,2375.jpg,512,512,Car,297,312,313,336
1834,0978.jpg,512,512,Bus,464,110,512,262
5571,2326.jpg,512,512,Car,64,308,85,353
1296,0716.jpg,512,512,Car,434,306,512,512
2777,1336.jpg,512,512,Car,8,42,498,463
796,0498.jpg,512,512,Person,80,276,104,320
2695,1305.jpg,512,512,Car,19,65,480,479
4335,1985.jpg,512,512,Traffic_sign,159,105,232,204
3219,1484.jpg,512,512,Car,128,0,239,61
2819,1353.jpg,512,512,Car,22,103,496,470
3660,1689.jpg,512,512,speed_sign,420,94,473,183
4012,1850.jpg,512,512,speed_sign,193,113,345,339
885,0519.jpg,512,512,Person,304,266,352,339
1730,0928.jpg,512,512,Person,477,388,491,442
4581,2076.jpg,512,512,Person,266,316,324,430
2321,1179.jpg,512,512,Person,11,132,315,505
1624,0893.jpg,512,512,Person,445,172,479,402
3575,1646.jpg,512,512,speed_sign,133,107,399,284
3295,1514.jpg,512,512,Car,496,126,512,158
1355,0754.jpg,512,512,Bus,149,184,194,265
4267,1964.jpg,512,512,speed_sign,24,94,55,155
1275,0703.jpg,512,512,Person,186,232,196,280
4310,1974.jpg,512,512,Traffic_sign,212,207,222,218
553,0360.jpg,512,512,Bus,191,134,271,281
4801,2109.jpg,512,512,Traffic_light,17,15,57,94
2696,1306.jpg,512,512,Car,165,285,386,388
5180,2198.jpg,512,512,Car,156,308,177,329
807,0502.jpg,512,512,Traffic_sign,480,148,512,202
1546,0856.jpg,512,512,Person,462,215,498,347
2097,1103.jpg,512,512,Person,144,267,203,508
619,0390.jpg,512,512,Car,310,234,419,360
6068,2502.jpg,512,512,speed_sign,390,199,410,234
3728,1722.jpg,512,512,speed_sign,54,210,86,263
61,0021.jpg,512,512,Person,277,274,293,356
5000,2143.jpg,512,512,Traffic_light,380,91,393,133
2050,1087.jpg,512,512,Bus,55,23,504,511
6016,2469.jpg,512,512,speed_sign,57,328,77,362
5031,2151.jpg,512,512,Traffic_sign,0,217,18,323
4147,1907.jpg,512,512,speed_sign,191,280,304,455
5447,2295.jpg,512,512,Traffic_sign,391,198,427,259
1581,0876.jpg,512,512,Bus,129,96,512,436
3320,1523.jpg,512,512,Car,308,77,376,113
1145,0649.jpg,512,512,Person,143,216,189,428
2062,1090.jpg,512,512,Car,490,289,510,314
4680,2095.jpg,512,512,speed_sign,342,225,352,236
1696,0912.jpg,512,512,Person,226,181,284,486
1589,0880.jpg,512,512,Bus,97,0,511,288
5954,2449.jpg,512,512,speed_sign,90,358,99,375
1843,0982.jpg,512,512,Car,362,203,512,364
2464,1229.jpg,512,512,Car,312,330,336,366
3357,1533.jpg,512,512,Car,142,326,285,365
6150,2568.jpg,512,512,speed_sign,480,245,495,268
158,0070.jpg,512,512,Person,98,274,147,447
4623,2084.jpg,512,512,Traffic_sign,138,145,152,174
1456,0803.jpg,512,512,Bus,32,146,158,344
215,0107.jpg,512,512,Bus,393,2,512,511
4179,1926.jpg,512,512,speed_sign,10,4,187,144
5555,2323.jpg,512,512,Car,37,310,105,364
1994,1063.jpg,512,512,Person,2,361,34,510
584,0371.jpg,512,512,Traffic_sign,221,197,235,215
1091,0607.jpg,512,512,Person,30,347,65,466
460,0289.jpg,512,512,Traffic_sign,79,191,116,239
5058,2160.jpg,512,512,Person,77,232,111,352
5137,2189.jpg,512,512,Traffic_sign,82,0,419,423
2705,1310.jpg,512,512,Car,242,297,254,315
5887,2429.jpg,512,512,speed_sign,75,325,93,356
1594,0882.jpg,512,512,Car,15,232,116,289
4937,2133.jpg,512,512,Traffic_light,412,285,422,306
232,0119.jpg,512,512,Car,248,254,276,282
277,0144.jpg,512,512,Car,250,267,294,330
472,0299.jpg,512,512,Traffic_sign,127,201,143,224
3086,1440.jpg,512,512,Car,150,0,348,75
2962,1398.jpg,512,512,Person,450,145,512,404
630,0399.jpg,512,512,Bus,216,177,265,262
4275,1966.jpg,512,512,Bus,197,322,230,380
1127,0631.jpg,512,512,Person,391,235,416,315
5034,2153.jpg,512,512,Traffic_sign,29,136,223,215
515,0336.jpg,512,512,Car,245,198,263,221
4176,1923.jpg,512,512,Person,386,106,489,503
1147,0650.jpg,512,512,Person,112,220,126,245
5827,2412.jpg,512,512,speed_sign,390,312,404,338
4930,2132.jpg,512,512,Traffic_light,330,362,348,420
6018,2470.jpg,512,512,Car,327,371,377,433
4806,2110.jpg,512,512,Traffic_light,228,342,232,352
4403,2028.jpg,512,512,Person,378,344,386,376
3185,1474.jpg,512,512,Car,470,334,486,358
5012,2145.jpg,512,512,Traffic_light,297,48,375,194
6132,2555.jpg,512,512,speed_sign,368,237,381,262
1479,0809.jpg,512,512,Bus,225,184,271,266
224,0114.jpg,512,512,Car,264,238,305,287
1163,0656.jpg,512,512,Person,211,237,239,350
2207,1143.jpg,512,512,Car,184,228,350,363
456,0285.jpg,512,512,Traffic_sign,137,167,162,201
3280,1510.jpg,512,512,Car,160,17,512,133
972,0554.jpg,512,512,Car,432,213,484,272
408,0243.jpg,512,512,Traffic_sign,24,126,70,186
4913,2130.jpg,512,512,Traffic_light,216,74,234,129
3206,1481.jpg,512,512,Car,204,407,216,429
5548,2321.jpg,512,512,speed_sign,142,233,154,253
4072,1876.jpg,512,512,Car,16,272,100,342
2102,1104.jpg,512,512,Bus,47,43,448,432
1351,0753.jpg,512,512,Car,245,234,333,332
2431,1212.jpg,512,512,Car,318,81,364,140
1524,0839.jpg,512,512,Bus,269,215,314,278
5699,2370.jpg,512,512,speed_sign,341,287,351,303
2758,1331.jpg,512,512,Car,360,113,424,186
1697,0913.jpg,512,512,Bus,0,0,510,508
2222,1149.jpg,512,512,Car,0,250,20,395
1722,0928.jpg,512,512,Bus,72,356,344,511
1126,0631.jpg,512,512,Person,69,237,114,380
3021,1420.jpg,512,512,Car,290,112,380,170
4037,1861.jpg,512,512,Person,182,403,208,467
5232,2219.jpg,512,512,Car,284,407,324,438
4848,2116.jpg,512,512,Person,154,203,176,246
2240,1157.jpg,512,512,Car,0,108,40,122
739,0470.jpg,512,512,Bus,161,205,195,267
5662,2355.jpg,512,512,Car,90,306,174,404
3340,1530.jpg,512,512,Car,348,313,365,341
3314,1522.jpg,512,512,Car,392,0,512,52
2064,1090.jpg,512,512,Car,46,275,160,330
5257,2228.jpg,512,512,Traffic_sign,236,93,396,411
2931,1384.jpg,512,512,Car,0,218,94,349
4028,1856.jpg,512,512,Car,211,297,314,399
397,0233.jpg,512,512,Bus,254,219,288,274
2005,1068.jpg,512,512,Bus,32,48,458,479
2351,1192.jpg,512,512,Car,478,0,512,45
557,0361.jpg,512,512,Bus,247,211,273,254
5962,2453.jpg,512,512,speed_sign,400,340,418,373
3293,1513.jpg,512,512,Car,12,89,332,440
1673,0907.jpg,512,512,Bus,378,16,453,139
3896,1797.jpg,512,512,Car,174,263,205,331
117,0045.jpg,512,512,Car,257,216,279,248
3464,1584.jpg,512,512,speed_sign,307,37,427,305
5303,2247.jpg,512,512,Traffic_sign,280,71,289,100
3289,1512.jpg,512,512,Car,252,255,304,298
3667,1692.jpg,512,512,Car,5,389,116,462
468,0297.jpg,512,512,Traffic_sign,83,174,114,210
2635,1283.jpg,512,512,Person,390,239,438,431
1461,0804.jpg,512,512,Bus,219,175,272,268
3997,1843.jpg,512,512,speed_sign,245,176,311,247
539,0351.jpg,512,512,Person,301,231,357,314
939,0539.jpg,512,512,speed_sign,93,218,126,265
2576,1263.jpg,512,512,Car,326,298,386,392
5405,2278.jpg,512,512,speed_sign,348,298,357,316
494,0326.jpg,512,512,Bus,2,218,27,287
3743,1729.jpg,512,512,speed_sign,430,56,466,169
3812,1763.jpg,512,512,Bus,34,251,109,290
2458,1225.jpg,512,512,Person,138,63,262,357
2604,1274.jpg,512,512,Car,386,410,500,492
415,0250.jpg,512,512,Traffic_sign,155,206,177,231
3383,1542.jpg,512,512,Car,126,277,203,372
1230,0683.jpg,512,512,Person,356,216,367,262
175,0082.jpg,512,512,Car,272,276,335,345
4302,1971.jpg,512,512,Person,124,329,134,358
951,0543.jpg,512,512,Person,71,235,103,278
3360,1534.jpg,512,512,Car,224,233,306,303
2018,1073.jpg,512,512,Person,381,293,396,377
1223,0679.jpg,512,512,Person,151,208,169,281
3665,1691.jpg,512,512,Car,228,218,278,259
1926,1027.jpg,512,512,Car,227,234,308,297
5216,2214.jpg,512,512,Traffic_sign,132,46,286,283
5320,2249.jpg,512,512,speed_sign,423,148,444,192
4651,2090.jpg,512,512,Traffic_light,242,108,278,143
6103,2535.jpg,512,512,speed_sign,192,273,204,295
2950,1392.jpg,512,512,Car,20,212,60,232
872,0518.jpg,512,512,Traffic_light,338,162,352,198
2892,1372.jpg,512,512,Car,10,65,504,470
3574,1645.jpg,512,512,Person,282,248,305,346
3595,1653.jpg,512,512,Car,270,257,298,285
5651,2349.jpg,512,512,Car,268,314,280,330
837,0512.jpg,512,512,Car,339,259,410,329
4479,2064.jpg,512,512,Traffic_light,431,206,462,260
5757,2386.jpg,512,512,speed_sign,486,250,500,273
4379,2013.jpg,512,512,Traffic_sign,436,402,511,464
5344,2258.jpg,512,512,Person,72,338,102,491
1525,0839.jpg,512,512,Car,236,239,260,276
3583,1650.jpg,512,512,speed_sign,22,90,58,157
6144,2564.jpg,512,512,speed_sign,445,164,474,211
4177,1924.jpg,512,512,speed_sign,93,53,239,276
5576,2327.jpg,512,512,Traffic_light,96,293,101,308
5696,2368.jpg,512,512,Car,200,319,215,339
532,0347.jpg,512,512,Bus,208,206,251,266
3520,1612.jpg,512,512,speed_sign,227,165,287,284
1595,0882.jpg,512,512,Car,359,220,436,277
4007,1848.jpg,512,512,speed_sign,267,43,439,312
561,0363.jpg,512,512,Bus,187,207,239,285
3862,1787.jpg,512,512,Car,274,224,314,295
3716,1717.jpg,512,512,speed_sign,106,302,186,459
5495,2308.jpg,512,512,Car,160,301,255,360
1124,0629.jpg,512,512,Person,408,279,506,512
234,0120.jpg,512,512,Bus,257,199,278,231
22,0013.jpg,512,512,Car,240,217,257,238
211,0105.jpg,512,512,Traffic_sign,114,212,133,241
905,0524.jpg,512,512,speed_sign,186,243,202,265
5639,2347.jpg,512,512,Car,176,278,216,340
928,0535.jpg,512,512,Person,234,261,273,331
3839,1777.jpg,512,512,Person,274,130,322,471
5078,2167.jpg,512,512,Traffic_sign,235,122,424,181
470,0298.jpg,512,512,Person,416,217,440,351
5556,2323.jpg,512,512,speed_sign,78,271,90,292
5099,2172.jpg,512,512,Traffic_sign,271,121,415,405
5343,2258.jpg,512,512,Traffic_sign,482,140,512,235
3922,1809.jpg,512,512,speed_sign,311,71,451,332
5439,2293.jpg,512,512,Car,12,343,62,388
2188,1135.jpg,512,512,Bus,72,144,167,273
1323,0736.jpg,512,512,Car,257,247,280,272
1475,0807.jpg,512,512,Car,158,255,192,292
427,0261.jpg,512,512,Car,309,249,331,288
1410,0782.jpg,512,512,Bus,210,206,282,314
2682,1299.jpg,512,512,Person,368,111,422,335
4305,1973.jpg,512,512,Traffic_sign,311,119,464,261
3480,1595.jpg,512,512,speed_sign,101,391,138,441
3820,1767.jpg,512,512,Person,57,325,69,364
667,0416.jpg,512,512,Bus,222,206,278,300
5979,2458.jpg,512,512,speed_sign,194,298,209,323
4114,1895.jpg,512,512,speed_sign,368,319,402,363
418,0253.jpg,512,512,Traffic_sign,195,198,212,217
3473,1590.jpg,512,512,speed_sign,435,79,497,163
2654,1290.jpg,512,512,Car,252,283,259,294
5874,2425.jpg,512,512,speed_sign,168,314,183,339
3051,1429.jpg,512,512,Car,164,399,200,455
1782,0954.jpg,512,512,Bus,31,19,504,494
1086,0604.jpg,512,512,Person,395,282,426,375
5264,2230.jpg,512,512,Traffic_sign,239,212,363,284
2006,1069.jpg,512,512,Bus,0,162,64,317
4612,2080.jpg,512,512,Traffic_light,476,422,486,426
1884,1002.jpg,512,512,Bus,18,4,512,457
4200,1934.jpg,512,512,speed_sign,242,138,260,164
4876,2122.jpg,512,512,Traffic_light,400,350,429,410
1464,0805.jpg,512,512,Car,408,272,498,346
4724,2101.jpg,512,512,Traffic_light,200,326,216,353
4701,2097.jpg,512,512,Person,64,258,74,309
2820,1353.jpg,512,512,Car,424,129,512,253
849,0513.jpg,512,512,Car,15,284,160,405
5086,2169.jpg,512,512,Traffic_sign,36,56,316,451
1035,0576.jpg,512,512,Car,72,275,190,382
26,0015.jpg,512,512,Person,172,258,185,325
4117,1895.jpg,512,512,Car,126,383,200,468
4110,1893.jpg,512,512,Car,70,328,133,355
2307,1177.jpg,512,512,Car,0,0,125,71
2838,1358.jpg,512,512,Person,364,158,452,512
1045,0580.jpg,512,512,Car,262,213,276,230
2455,1223.jpg,512,512,Car,476,181,512,205
1617,0890.jpg,512,512,Bus,67,35,416,480
1011,0566.jpg,512,512,Car,444,258,512,344
2459,1226.jpg,512,512,Car,276,289,474,413
5163,2195.jpg,512,512,Person,217,266,242,339
5917,2439.jpg,512,512,speed_sign,391,307,408,339
3848,1780.jpg,512,512,Car,314,388,371,450
1288,0712.jpg,512,512,Car,150,249,219,346
2670,1294.jpg,512,512,Car,86,73,494,454
5658,2353.jpg,512,512,Bus,158,280,201,342
2930,1383.jpg,512,512,Car,360,299,512,386
4108,1893.jpg,512,512,speed_sign,289,198,329,251
4034,1860.jpg,512,512,speed_sign,182,86,328,231
4212,1940.jpg,512,512,Car,109,335,202,422
1076,0600.jpg,512,512,Person,328,288,342,330
1556,0865.jpg,512,512,Car,309,248,343,289
1720,0927.jpg,512,512,Bus,158,199,486,459
3983,1836.jpg,512,512,speed_sign,16,44,74,133
5904,2435.jpg,512,512,speed_sign,214,346,222,362
1803,0966.jpg,512,512,Bus,111,187,506,428
1050,0583.jpg,512,512,Person,235,266,243,292
1115,0622.jpg,512,512,Person,380,263,399,338
3763,1741.jpg,512,512,speed_sign,358,252,403,327
5560,2324.jpg,512,512,speed_sign,178,250,189,268
5947,2448.jpg,512,512,speed_sign,429,317,444,342
2471,1230.jpg,512,512,Person,180,216,244,512
3598,1654.jpg,512,512,Car,6,356,178,501
2555,1254.jpg,512,512,Car,210,43,256,78
3942,1815.jpg,512,512,Car,102,440,192,505
2158,1124.jpg,512,512,Bus,309,1,512,397
180,0085.jpg,512,512,Bus,327,192,436,344
6123,2548.jpg,512,512,speed_sign,314,337,323,351
5294,2244.jpg,512,512,Traffic_sign,199,226,220,249
696,0440.jpg,512,512,Traffic_sign,15,164,53,211
5457,2296.jpg,512,512,Car,57,326,110,391
6085,2518.jpg,512,512,speed_sign,177,314,184,328
483,0310.jpg,512,512,Bus,371,35,512,437
1680,0908.jpg,512,512,Car,358,133,412,163
4564,2074.jpg,512,512,Traffic_light,376,120,391,157
5263,2230.jpg,512,512,Traffic_sign,210,120,408,214
357,0200.jpg,512,512,Bus,236,195,262,242
1197,0671.jpg,512,512,Person,397,216,412,272
2130,1111.jpg,512,512,Bus,376,202,511,319
4209,1938.jpg,512,512,speed_sign,206,132,315,241
4828,2114.jpg,512,512,Traffic_light,382,262,394,298
1189,0668.jpg,512,512,Person,164,215,175,257
3617,1662.jpg,512,512,Person,312,310,440,512
909,0525.jpg,512,512,speed_sign,170,206,184,229
5802,2402.jpg,512,512,speed_sign,213,278,231,308
642,0403.jpg,512,512,Bus,215,170,266,263
3420,1559.jpg,512,512,Car,282,294,434,448
2087,1099.jpg,512,512,Car,54,317,89,350
2619,1280.jpg,512,512,Car,104,205,390,301
5901,2434.jpg,512,512,Car,278,380,312,421
